book,lex,sp,vs,vt,ctyp,ptyp,gloss
2_Kings,אל,prep,,,,PP,to
2_Kings,מלך,subs,,,,,king
2_Kings,אדום,nmpr,,,,,Edom
2_Kings,ו,conj,,,WxQ0,CP,and
2_Kings,לא,nega,,,,NegP,not
2_Kings,יכל,verb,qal,perf,,VP,be able
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,לקח,verb,qal,wayq,,VP,take
2_Kings,את,prep,,,,PP,<object marker>
2_Kings,בן,subs,,,,,son
2_Kings,ה,art,,,,,the
2_Kings,בכר,subs,,,,,first-born
2_Kings,אשׁר,conj,,,xYq0,CP,<relative>
2_Kings,מלך,verb,qal,impf,,VP,be king
2_Kings,תחת,subs,,,,PP,under part
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,עלה,verb,hif,wayq,,VP,ascend
2_Kings,עלה,subs,,,,NP,burnt-offering
2_Kings,על,prep,,,,PP,upon
2_Kings,ה,art,,,,,the
2_Kings,חומה,subs,,,,,wall
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,היה,verb,qal,wayq,,VP,be
2_Kings,קצף,subs,,,,NP,anger
2_Kings,גדול,adjv,,,,,great
2_Kings,על,prep,,,,PP,upon
2_Kings,ישׂראל,nmpr,,,,,Israel
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,נסע,verb,qal,wayq,,VP,pull out
2_Kings,מן,prep,,,,PP,from
2_Kings,על,prep,,,,,upon
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,שׁוב,verb,qal,wayq,,VP,return
2_Kings,ל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,ארץ,subs,,,,,earth
2_Kings,ו,conj,,,WXQt,CP,and
2_Kings,אשׁה,subs,,,,NP,woman
2_Kings,אחד,subs,,,,,one
2_Kings,מן,prep,,,,,from
2_Kings,אשׁה,subs,,,,,woman
2_Kings,בן,subs,,,,,son
2_Kings,ה,art,,,,,the
2_Kings,נביא,subs,,,,,prophet
2_Kings,צעק,verb,qal,perf,,VP,cry
2_Kings,אל,prep,,,,PP,to
2_Kings,אלישׁע,nmpr,,,,,Elisha
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,אמר,verb,qal,infc,,,say
2_Kings,עבד,subs,,,XQtl,NP,servant
2_Kings,אישׁ,subs,,,,,man
2_Kings,מות,verb,qal,perf,,VP,die
2_Kings,ו,conj,,,WXQt,CP,and
2_Kings,אתה,prps,,,,PPrP,you
2_Kings,ידע,verb,qal,perf,,VP,know
2_Kings,כי,conj,,,XQtl,CP,that
2_Kings,עבד,subs,,,,NP,servant
2_Kings,היה,verb,qal,perf,,VP,be
2_Kings,ירא,verb,qal,ptca,,VP,fear
2_Kings,את,prep,,,,PP,<object marker>
2_Kings,יהוה,nmpr,,,,,YHWH
2_Kings,ו,conj,,,WXQt,CP,and
2_Kings,ה,art,,,,NP,the
2_Kings,נשׁא,verb,qal,ptca,,,give loan
2_Kings,בוא,verb,qal,perf,,VP,come
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,לקח,verb,qal,infc,,,take
2_Kings,את,prep,,,,PP,<object marker>
2_Kings,שׁנים,subs,,,,,two
2_Kings,ילד,subs,,,,,boy
2_Kings,ל,prep,,,,PP,to
2_Kings,ל,prep,,,,PP,to
2_Kings,עבד,subs,,,,,servant
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,אלישׁע,nmpr,,,,PrNP,Elisha
2_Kings,מה,prin,,,xYq0,IPrP,what
2_Kings,עשׂה,verb,qal,impf,,VP,make
2_Kings,ל,prep,,,,PP,to
2_Kings,נגד,verb,hif,impv,ZIm0,VP,report
2_Kings,ל,prep,,,,PP,to
2_Kings,מה,prin,,,NmCl,IPrP,what
2_Kings,ישׁ,subs,,,,NP,existence
2_Kings,ל,prep,,,,PP,to
2_Kings,ב,prep,,,,PP,in
2_Kings,ה,art,,,,,the
2_Kings,בית,subs,,,,,house
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אין,subs,,,NmCl,NegP,<NEG>
2_Kings,ל,prep,,,,PP,to
2_Kings,שׁפחה,subs,,,,,maidservant
2_Kings,כל,subs,,,,NP,whole
2_Kings,ב,prep,,,,PP,in
2_Kings,ה,art,,,,,the
2_Kings,בית,subs,,,,,house
2_Kings,כי,conj,,,Ellp,CP,that
2_Kings,אם,conj,,,,,if
2_Kings,אסוך,subs,,,,NP,jar
2_Kings,שׁמן,subs,,,,,oil
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,הלך,verb,qal,impv,ZIm0,VP,walk
2_Kings,שׁאל,verb,qal,impv,ZIm0,VP,ask
2_Kings,ל,prep,,,,PP,to
2_Kings,כלי,subs,,,,NP,tool
2_Kings,מן,prep,,,,PP,from
2_Kings,ה,art,,,,,the
2_Kings,חוץ,subs,,,,,outside
2_Kings,מן,prep,,,,,from
2_Kings,את,prep,,,,,together with
2_Kings,כל,subs,,,,,whole
2_Kings,שׁכן,subs,,,,,inhabitant
2_Kings,כלי,subs,,,,NP,tool
2_Kings,ריק,adjv,,,,,empty
2_Kings,אל,nega,,,xYq0,NegP,not
2_Kings,מעט,verb,hif,impf,,VP,be little
2_Kings,ו,conj,,,WQt0,CP,and
2_Kings,בוא,verb,qal,perf,,VP,come
2_Kings,ו,conj,,,WQt0,CP,and
2_Kings,סגר,verb,qal,perf,,VP,close
2_Kings,ה,art,,,,NP,the
2_Kings,דלת,subs,,,,,door
2_Kings,בעד,subs,,,,PP,distance
2_Kings,ו,conj,,,,,and
2_Kings,בעד,subs,,,,,distance
2_Kings,בן,subs,,,,,son
2_Kings,ו,conj,,,WQt0,CP,and
2_Kings,יצק,verb,qal,perf,,VP,pour
2_Kings,על,prep,,,,PP,upon
2_Kings,כל,subs,,,,,whole
2_Kings,ה,art,,,,,the
2_Kings,כלי,subs,,,,,tool
2_Kings,ה,art,,,,,the
2_Kings,אלה,prde,,,,,these
2_Kings,ו,conj,,,WxY0,CP,and
2_Kings,ה,art,,,,NP,the
2_Kings,מלא,adjv,,,,,full
2_Kings,נסע,verb,hif,impf,,VP,pull out
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,הלך,verb,qal,wayq,,VP,walk
2_Kings,מן,prep,,,,PP,from
2_Kings,את,prep,,,,,together with
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,סגר,verb,qal,wayq,,VP,close
2_Kings,ה,art,,,,NP,the
2_Kings,דלת,subs,,,,,door
2_Kings,בעד,subs,,,,PP,distance
2_Kings,ו,conj,,,,,and
2_Kings,בעד,subs,,,,,distance
2_Kings,בן,subs,,,,,son
2_Kings,הם,prps,,,Ptcp,PPrP,they
2_Kings,נגשׁ,verb,hif,ptca,,VP,approach
2_Kings,אל,prep,,,,PP,to
2_Kings,ו,conj,,,Ptcp,CP,and
2_Kings,היא,prps,,,,PPrP,she
2_Kings,יצק,verb,hif,ptca,,VP,pour
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,היה,verb,qal,wayq,,VP,be
2_Kings,כ,prep,,,InfC,VP,as
2_Kings,מלא,verb,qal,infc,,,be full
2_Kings,ה,art,,,,NP,the
2_Kings,כלי,subs,,,,,tool
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,בן,subs,,,,,son
2_Kings,נגשׁ,verb,hif,impv,ZIm0,VP,approach
2_Kings,אל,prep,,,,PP,to
2_Kings,עוד,subs,,,,AdvP,duration
2_Kings,כלי,subs,,,,NP,tool
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,אין,subs,,,NmCl,NegP,<NEG>
2_Kings,עוד,subs,,,,AdvP,duration
2_Kings,כלי,subs,,,,NP,tool
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,עמד,verb,qal,wayq,,VP,stand
2_Kings,ה,art,,,,NP,the
2_Kings,שׁמן,subs,,,,,oil
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,בוא,verb,qal,wayq,,VP,come
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,נגד,verb,hif,wayq,,VP,report
2_Kings,ל,prep,,,,PP,to
2_Kings,אישׁ,subs,,,,,man
2_Kings,ה,art,,,,,the
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,הלך,verb,qal,impv,ZIm0,VP,walk
2_Kings,מכר,verb,qal,impv,ZIm0,VP,sell
2_Kings,את,prep,,,,PP,<object marker>
2_Kings,ה,art,,,,,the
2_Kings,שׁמן,subs,,,,,oil
2_Kings,ו,conj,,,WIm0,CP,and
2_Kings,שׁלם,verb,piel,impv,,VP,be complete
2_Kings,את,prep,,,,PP,<object marker>
2_Kings,נשׁי,subs,,,,,debt
2_Kings,ו,conj,,,WXYq,CP,and
2_Kings,את,prps,,,,PPrP,you
2_Kings,ו,conj,,,,,and
2_Kings,בן,subs,,,,,son
2_Kings,חיה,verb,qal,impf,,VP,be alive
2_Kings,ב,prep,,,,PP,in
2_Kings,ה,art,,,,,the
2_Kings,יתר,verb,nif,ptca,,,remain
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,היה,verb,qal,wayq,,VP,be
2_Kings,ה,art,,,,NP,the
2_Kings,יום,subs,,,,,day
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,עבר,verb,qal,wayq,,VP,pass
2_Kings,אלישׁע,nmpr,,,,PrNP,Elisha
2_Kings,אל,prep,,,,PP,to
2_Kings,שׁונם,nmpr,,,,,Shunem
2_Kings,ו,conj,,,NmCl,CP,and
2_Kings,שׁם,advb,,,,AdvP,there
2_Kings,אשׁה,subs,,,,NP,woman
2_Kings,גדול,adjv,,,,,great
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,חזק,verb,hif,wayq,,VP,be strong
2_Kings,ב,prep,,,,PP,in
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,אכל,verb,qal,infc,,,eat
2_Kings,לחם,subs,,,,NP,bread
2_Kings,ו,conj,,,MSyn,CP,and
2_Kings,היה,verb,qal,wayq,,VP,be
2_Kings,מן,prep,,,InfC,VP,from
2_Kings,די,subs,,,,,sufficiency
2_Kings,עבר,verb,qal,infc,,,pass
2_Kings,סור,verb,qal,impf,xYq0,VP,turn aside
2_Kings,שׁם,advb,,,,AdvP,there
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,אכל,verb,qal,infc,,,eat
2_Kings,לחם,subs,,,,NP,bread
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,אישׁ,subs,,,,,man
2_Kings,הנה,intj,,,xQt0,InjP,behold
2_Kings,נא,intj,,,,InjP,yeah
2_Kings,ידע,verb,qal,perf,,VP,know
2_Kings,כי,conj,,,CPen,CP,that
2_Kings,אישׁ,subs,,,,NP,man
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,קדושׁ,adjv,,,AjCl,AdjP,holy
2_Kings,הוא,prps,,,,PPrP,he
2_Kings,עבר,verb,qal,ptca,Ptcp,VP,pass
2_Kings,על,prep,,,,PP,upon
2_Kings,תמיד,subs,,,,AdvP,continuity
2_Kings,עשׂה,verb,qal,impf,ZYq0,VP,make
2_Kings,נא,intj,,,,InjP,yeah
2_Kings,עליה,subs,,,,NP,upper room
2_Kings,קיר,subs,,,,,wall
2_Kings,קטן,adjv,,,,,small
2_Kings,ו,conj,,,WYq0,CP,and
2_Kings,שׂים,verb,qal,impf,,VP,put
2_Kings,ל,prep,,,,PP,to
2_Kings,שׁם,advb,,,,AdvP,there
2_Kings,מטה,subs,,,,NP,couch
2_Kings,ו,conj,,,,,and
2_Kings,שׁלחן,subs,,,,,table
2_Kings,ו,conj,,,,,and
2_Kings,כסא,subs,,,,,seat
2_Kings,ו,conj,,,,,and
2_Kings,מנורה,subs,,,,,lamp stand
2_Kings,ו,conj,,,MSyn,CP,and
2_Kings,היה,verb,qal,perf,,VP,be
2_Kings,ב,prep,,,InfC,VP,in
2_Kings,בוא,verb,qal,infc,,,come
2_Kings,אל,prep,,,,PP,to
2_Kings,סור,verb,qal,impf,xYq0,VP,turn aside
2_Kings,שׁם,advb,,,,AdvP,there
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,היה,verb,qal,wayq,,VP,be
2_Kings,ה,art,,,,NP,the
2_Kings,יום,subs,,,,,day
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,בוא,verb,qal,wayq,,VP,come
2_Kings,שׁם,advb,,,,AdvP,there
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,סור,verb,qal,wayq,,VP,turn aside
2_Kings,אל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,עליה,subs,,,,,upper room
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,שׁכב,verb,qal,wayq,,VP,lie down
2_Kings,שׁם,advb,,,,AdvP,there
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,גיחזי,nmpr,,,,,Gehazi
2_Kings,נער,subs,,,,,boy
2_Kings,קרא,verb,qal,impv,ZIm0,VP,call
2_Kings,ל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,שׁונמי,adjv,,,,,Shunammite
2_Kings,ה,art,,,,,the
2_Kings,זאת,prde,,,,,this
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,קרא,verb,qal,wayq,,VP,call
2_Kings,ל,prep,,,,PP,to
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,עמד,verb,qal,wayq,,VP,stand
2_Kings,ל,prep,,,,PP,to
2_Kings,פנה,subs,,,,,face
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,ל,prep,,,,PP,to
2_Kings,אמר,verb,qal,impv,ZIm0,VP,say
2_Kings,נא,intj,,,,InjP,yeah
2_Kings,אל,prep,,,,PP,to
2_Kings,הנה,intj,,,xQt0,InjP,behold
2_Kings,חרד,verb,qal,perf,,VP,tremble
2_Kings,אל,prep,,,,PP,to
2_Kings,את,prep,,,,PP,<object marker>
2_Kings,כל,subs,,,,,whole
2_Kings,ה,art,,,,,the
2_Kings,חרדה,subs,,,,,trembling
2_Kings,ה,art,,,,,the
2_Kings,זאת,prde,,,,,this
2_Kings,מה,prin,,,NmCl,IPrP,what
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,עשׂה,verb,qal,infc,,,make
2_Kings,ל,prep,,,,PP,to
2_Kings,ה,inrg,,,NmCl,InrP,<interrogative>
2_Kings,ישׁ,subs,,,,NP,existence
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,דבר,verb,piel,infc,,,speak
2_Kings,ל,prep,,,,PP,to
2_Kings,אל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,מלך,subs,,,,,king
2_Kings,או,conj,,,,,or
2_Kings,אל,prep,,,,,to
2_Kings,שׂר,subs,,,,,chief
2_Kings,ה,art,,,,,the
2_Kings,צבא,subs,,,,,service
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,ב,prep,,,Ptcp,PP,in
2_Kings,תוך,subs,,,,,midst
2_Kings,עם,subs,,,,,people
2_Kings,אנכי,prps,,,,PPrP,i
2_Kings,ישׁב,verb,qal,ptca,,VP,sit
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,ו,conj,,,NmCl,CP,and
2_Kings,מה,prin,,,,IPrP,what
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,עשׂה,verb,qal,infc,,,make
2_Kings,ל,prep,,,,PP,to
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,גיחזי,nmpr,,,,PrNP,Gehazi
2_Kings,אבל,intj,,,NmCl,InjP,verily
2_Kings,בן,subs,,,,NP,son
2_Kings,אין,subs,,,,NegP,<NEG>
2_Kings,ל,prep,,,,PP,to
2_Kings,ו,conj,,,WXQt,CP,and
2_Kings,אישׁ,subs,,,,NP,man
2_Kings,זקן,verb,qal,perf,,VP,be old
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,קרא,verb,qal,impv,ZIm0,VP,call
2_Kings,ל,prep,,,,PP,to
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,קרא,verb,qal,wayq,,VP,call
2_Kings,ל,prep,,,,PP,to
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,עמד,verb,qal,wayq,,VP,stand
2_Kings,ב,prep,,,,PP,in
2_Kings,ה,art,,,,,the
2_Kings,פתח,subs,,,,,opening
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,ל,prep,,,Ptcp,PP,to
2_Kings,ה,art,,,,,the
2_Kings,מועד,subs,,,,,appointment
2_Kings,ה,art,,,,,the
2_Kings,זה,prde,,,,,this
2_Kings,כ,prep,,,,,as
2_Kings,ה,art,,,,,the
2_Kings,עת,subs,,,,,time
2_Kings,חי,adjv,,,,,alive
2_Kings,את,prps,,,,PPrP,you
2_Kings,חבק,verb,qal,ptca,,VP,embrace
2_Kings,בן,subs,,,,NP,son
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,nega,,,NmCl,NegP,not
2_Kings,אדון,subs,,,Voct,NP,lord
2_Kings,אישׁ,subs,,,,,man
2_Kings,ה,art,,,,,the
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,אל,nega,,,xYq0,NegP,not
2_Kings,כזב,verb,piel,impf,,VP,lie
2_Kings,ב,prep,,,,PP,in
2_Kings,שׁפחה,subs,,,,,maidservant
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,הרה,verb,qal,wayq,,VP,be pregnant
2_Kings,ה,art,,,,NP,the
2_Kings,אשׁה,subs,,,,,woman
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,ילד,verb,qal,wayq,,VP,bear
2_Kings,בן,subs,,,,NP,son
2_Kings,ל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,מועד,subs,,,,,appointment
2_Kings,ה,art,,,,,the
2_Kings,זה,prde,,,,,this
2_Kings,כ,prep,,,,,as
2_Kings,ה,art,,,,,the
2_Kings,עת,subs,,,,,time
2_Kings,חי,adjv,,,,,alive
2_Kings,אשׁר,conj,,,xQtX,CP,<relative>
2_Kings,דבר,verb,piel,perf,,VP,speak
2_Kings,אל,prep,,,,PP,to
2_Kings,אלישׁע,nmpr,,,,PrNP,Elisha
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,גדל,verb,qal,wayq,,VP,be strong
2_Kings,ה,art,,,,NP,the
2_Kings,ילד,subs,,,,,boy
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,היה,verb,qal,wayq,,VP,be
2_Kings,ה,art,,,,NP,the
2_Kings,יום,subs,,,,,day
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,יצא,verb,qal,wayq,,VP,go out
2_Kings,אל,prep,,,,PP,to
2_Kings,אב,subs,,,,,father
2_Kings,אל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,קצר,verb,qal,ptca,,,harvest
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,אב,subs,,,,,father
2_Kings,ראשׁ,subs,,,NmCl,NP,head
2_Kings,ראשׁ,subs,,,NmCl,NP,head
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,נער,subs,,,,,boy
2_Kings,נשׂא,verb,qal,impv,ZIm0,VP,lift
2_Kings,אל,prep,,,,PP,to
2_Kings,אם,subs,,,,,mother
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,נשׂא,verb,qal,wayq,,VP,lift
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,בוא,verb,hif,wayq,,VP,come
2_Kings,אל,prep,,,,PP,to
2_Kings,אם,subs,,,,,mother
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,ישׁב,verb,qal,wayq,,VP,sit
2_Kings,על,prep,,,,PP,upon
2_Kings,ברך,subs,,,,,knee
2_Kings,עד,prep,,,,PP,unto
2_Kings,ה,art,,,,,the
2_Kings,צהרים,subs,,,,,noon
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,מות,verb,qal,wayq,,VP,die
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,עלה,verb,qal,wayq,,VP,ascend
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,שׁכב,verb,hif,wayq,,VP,lie down
2_Kings,על,prep,,,,PP,upon
2_Kings,מטה,subs,,,,,couch
2_Kings,אישׁ,subs,,,,,man
2_Kings,ה,art,,,,,the
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,סגר,verb,qal,wayq,,VP,close
2_Kings,בעד,subs,,,,PP,distance
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,יצא,verb,qal,wayq,,VP,go out
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,קרא,verb,qal,wayq,,VP,call
2_Kings,אל,prep,,,,PP,to
2_Kings,אישׁ,subs,,,,,man
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,שׁלח,verb,qal,impv,ZIm0,VP,send
2_Kings,נא,intj,,,,InjP,yeah
2_Kings,ל,prep,,,,PP,to
2_Kings,אחד,subs,,,,NP,one
2_Kings,מן,prep,,,,,from
2_Kings,ה,art,,,,,the
2_Kings,נער,subs,,,,,boy
2_Kings,ו,conj,,,,,and
2_Kings,אחד,subs,,,,,one
2_Kings,ה,art,,,,,the
2_Kings,אתון,subs,,,,,she-ass
2_Kings,ו,conj,,,WYq0,CP,and
2_Kings,רוץ,verb,qal,impf,,VP,run
2_Kings,עד,prep,,,,PP,unto
2_Kings,אישׁ,subs,,,,,man
2_Kings,ה,art,,,,,the
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,ו,conj,,,WYq0,CP,and
2_Kings,שׁוב,verb,qal,impf,,VP,return
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,מדוע,inrg,,,Ptcp,InrP,why
2_Kings,את,prps,,,,PPrP,you
2_Kings,הלך,verb,qal,ptca,,VP,walk
2_Kings,אל,prep,,,,PP,to
2_Kings,ה,art,,,,NP,the
2_Kings,יום,subs,,,,,day
2_Kings,לא,nega,,,NmCl,NegP,not
2_Kings,חדשׁ,subs,,,,NP,month
2_Kings,ו,conj,,,NmCl,CP,and
2_Kings,לא,nega,,,,NegP,not
2_Kings,שׁבת,subs,,,,NP,sabbath
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,שׁלום,subs,,,NmCl,NP,peace
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,חבשׁ,verb,qal,wayq,,VP,saddle
2_Kings,ה,art,,,,NP,the
2_Kings,אתון,subs,,,,,she-ass
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,נער,subs,,,,,boy
2_Kings,נהג,verb,qal,impv,ZIm0,VP,drive
2_Kings,ו,conj,,,WIm0,CP,and
2_Kings,הלך,verb,qal,impv,,VP,walk
2_Kings,אל,nega,,,xYq0,NegP,not
2_Kings,עצר,verb,qal,impf,,VP,restrain
2_Kings,ל,prep,,,,PP,to
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,רכב,verb,qal,infc,,,ride
2_Kings,כי,conj,,,xQt0,CP,that
2_Kings,אם,conj,,,,,if
2_Kings,אמר,verb,qal,perf,,VP,say
2_Kings,ל,prep,,,,PP,to
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,הלך,verb,qal,wayq,,VP,walk
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,בוא,verb,qal,wayq,,VP,come
2_Kings,אל,prep,,,,PP,to
2_Kings,אישׁ,subs,,,,,man
2_Kings,ה,art,,,,,the
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,אל,prep,,,,PP,to
2_Kings,הר,subs,,,,,mountain
2_Kings,ה,art,,,,,the
2_Kings,כרמל,nmpr,,,,,Carmel
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,היה,verb,qal,wayq,,VP,be
2_Kings,כ,prep,,,InfC,VP,as
2_Kings,ראה,verb,qal,infc,,,see
2_Kings,אישׁ,subs,,,,NP,man
2_Kings,ה,art,,,,,the
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,את,prep,,,,PP,<object marker>
2_Kings,מן,prep,,,,PP,from
2_Kings,נגד,subs,,,,,counterpart
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,אל,prep,,,,PP,to
2_Kings,גיחזי,nmpr,,,,,Gehazi
2_Kings,נער,subs,,,,,boy
2_Kings,הנה,intj,,,NmCl,InjP,behold
2_Kings,ה,art,,,,NP,the
2_Kings,שׁונמי,adjv,,,,,Shunammite
2_Kings,ה,art,,,,,the
2_Kings,לז,prde,,,,,this there
2_Kings,עתה,advb,,,xIm0,AdvP,now
2_Kings,רוץ,verb,qal,impv,,VP,run
2_Kings,נא,intj,,,,InjP,yeah
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,קרא,verb,qal,infc,,,encounter
2_Kings,ו,conj,,,WIm0,CP,and
2_Kings,אמר,verb,qal,impv,,VP,say
2_Kings,ל,prep,,,,PP,to
2_Kings,ה,inrg,,,NmCl,InrP,<interrogative>
2_Kings,שׁלום,subs,,,,NP,peace
2_Kings,ל,prep,,,,PP,to
2_Kings,ה,inrg,,,NmCl,InrP,<interrogative>
2_Kings,שׁלום,subs,,,,NP,peace
2_Kings,ל,prep,,,,PP,to
2_Kings,אישׁ,subs,,,,,man
2_Kings,ה,inrg,,,NmCl,InrP,<interrogative>
2_Kings,שׁלום,subs,,,,NP,peace
2_Kings,ל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,ילד,subs,,,,,boy
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,אמר,verb,qal,wayq,,VP,say
2_Kings,שׁלום,subs,,,NmCl,NP,peace
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,בוא,verb,qal,wayq,,VP,come
2_Kings,אל,prep,,,,PP,to
2_Kings,אישׁ,subs,,,,,man
2_Kings,ה,art,,,,,the
2_Kings,אלהים,subs,,,,,god(s)
2_Kings,אל,prep,,,,PP,to
2_Kings,ה,art,,,,,the
2_Kings,הר,subs,,,,,mountain
2_Kings,ו,conj,,,Way0,CP,and
2_Kings,חזק,verb,hif,wayq,,VP,be strong
2_Kings,ב,prep,,,,PP,in
2_Kings,רגל,subs,,,,,foot
2_Kings,ו,conj,,,WayX,CP,and
2_Kings,נגשׁ,verb,qal,wayq,,VP,approach
2_Kings,גיחזי,nmpr,,,,PrNP,Gehazi
2_Kings,ל,prep,,,InfC,VP,to
2_Kings,הדף,verb,qal,infc,,,push
2_Kings,ו,conj,,,WayX,CP,and
