book,lex,sp,vs,vt,ctyp,ptyp,gloss
2_Samuel,ו,conj,,,,,and
2_Samuel,ב,prep,,,,,in
2_Samuel,עין,subs,,,,,eye
2_Samuel,כל,subs,,,,,whole
2_Samuel,בית,subs,,,,,house
2_Samuel,בנימן,nmpr,,,,,Benjamin
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,בוא,verb,qal,wayq,,VP,come
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,אל,prep,,,,PP,to
2_Samuel,דוד,nmpr,,,,,David
2_Samuel,חברון,nmpr,,,,PrNP,Hebron
2_Samuel,ו,conj,,,NmCl,CP,and
2_Samuel,את,prep,,,,PP,together with
2_Samuel,עשׂרים,subs,,,,NP,twenty
2_Samuel,אישׁ,subs,,,,,man
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,עשׂה,verb,qal,wayq,,VP,make
2_Samuel,דוד,nmpr,,,,PrNP,David
2_Samuel,ל,prep,,,,PP,to
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,ו,conj,,,,,and
2_Samuel,ל,prep,,,,,to
2_Samuel,אישׁ,subs,,,,,man
2_Samuel,אשׁר,conj,,,NmCl,CP,<relative>
2_Samuel,את,prep,,,,PP,together with
2_Samuel,משׁתה,subs,,,WayX,NP,drinking
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,אמר,verb,qal,wayq,,VP,say
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,אל,prep,,,,PP,to
2_Samuel,דוד,nmpr,,,,,David
2_Samuel,קום,verb,qal,impf,ZYq0,VP,arise
2_Samuel,ו,conj,,,WYq0,CP,and
2_Samuel,הלך,verb,qal,impf,,VP,walk
2_Samuel,ו,conj,,,WYq0,CP,and
2_Samuel,קבץ,verb,qal,impf,,VP,collect
2_Samuel,אל,prep,,,,PP,to
2_Samuel,אדון,subs,,,,,lord
2_Samuel,ה,art,,,,,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,כל,subs,,,,,whole
2_Samuel,ישׂראל,nmpr,,,,,Israel
2_Samuel,ו,conj,,,WYq0,CP,and
2_Samuel,כרת,verb,qal,impf,,VP,cut
2_Samuel,את,prep,,,,PP,together with
2_Samuel,ברית,subs,,,,NP,covenant
2_Samuel,ו,conj,,,WQt0,CP,and
2_Samuel,מלך,verb,qal,perf,,VP,be king
2_Samuel,ב,prep,,,,PP,in
2_Samuel,כל,subs,,,,,whole
2_Samuel,אשׁר,conj,,,xYqX,CP,<relative>
2_Samuel,אוה,verb,piel,impf,,VP,wish
2_Samuel,נפשׁ,subs,,,,NP,soul
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,שׁלח,verb,piel,wayq,,VP,send
2_Samuel,דוד,nmpr,,,,PrNP,David
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,הלך,verb,qal,wayq,,VP,walk
2_Samuel,ב,prep,,,,PP,in
2_Samuel,שׁלום,subs,,,,,peace
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,הנה,intj,,,,InjP,behold
2_Samuel,עבד,subs,,,,NP,servant
2_Samuel,דוד,nmpr,,,,,David
2_Samuel,ו,conj,,,,,and
2_Samuel,יואב,nmpr,,,,,Joab
2_Samuel,בוא,verb,qal,perf,,VP,come
2_Samuel,מן,prep,,,,PP,from
2_Samuel,ה,art,,,,,the
2_Samuel,גדוד,subs,,,,,band
2_Samuel,ו,conj,,,WxQ0,CP,and
2_Samuel,שׁלל,subs,,,,NP,plunder
2_Samuel,רב,adjv,,,,,much
2_Samuel,עם,prep,,,,PP,with
2_Samuel,בוא,verb,hif,perf,,VP,come
2_Samuel,ו,conj,,,CPen,CP,and
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,אין,subs,,,NmCl,NegP,<NEG>
2_Samuel,עם,prep,,,,PP,with
2_Samuel,דוד,nmpr,,,,,David
2_Samuel,ב,prep,,,,PP,in
2_Samuel,חברון,nmpr,,,,,Hebron
2_Samuel,כי,conj,,,xQt0,CP,that
2_Samuel,שׁלח,verb,piel,perf,,VP,send
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,הלך,verb,qal,wayq,,VP,walk
2_Samuel,ב,prep,,,,PP,in
2_Samuel,שׁלום,subs,,,,,peace
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,יואב,nmpr,,,,PrNP,Joab
2_Samuel,ו,conj,,,,,and
2_Samuel,כל,subs,,,,,whole
2_Samuel,ה,art,,,,,the
2_Samuel,צבא,subs,,,,,service
2_Samuel,אשׁר,conj,,,NmCl,CP,<relative>
2_Samuel,את,prep,,,,PP,together with
2_Samuel,בוא,verb,qal,perf,WXQt,VP,come
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,נגד,verb,hif,wayq,,VP,report
2_Samuel,ל,prep,,,,PP,to
2_Samuel,יואב,nmpr,,,,,Joab
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,אמר,verb,qal,infc,,,say
2_Samuel,בוא,verb,qal,perf,ZQtX,VP,come
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,בן,subs,,,,,son
2_Samuel,נר,nmpr,,,,,Ner
2_Samuel,אל,prep,,,,PP,to
2_Samuel,ה,art,,,,,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,שׁלח,verb,piel,wayq,,VP,send
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,הלך,verb,qal,wayq,,VP,walk
2_Samuel,ב,prep,,,,PP,in
2_Samuel,שׁלום,subs,,,,,peace
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,בוא,verb,qal,wayq,,VP,come
2_Samuel,יואב,nmpr,,,,PrNP,Joab
2_Samuel,אל,prep,,,,PP,to
2_Samuel,ה,art,,,,,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,אמר,verb,qal,wayq,,VP,say
2_Samuel,מה,prin,,,xQt0,IPrP,what
2_Samuel,עשׂה,verb,qal,perf,,VP,make
2_Samuel,הנה,intj,,,xQtX,InjP,behold
2_Samuel,בוא,verb,qal,perf,,VP,come
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,אל,prep,,,,PP,to
2_Samuel,למה,inrg,,,xQt0,InrP,why
2_Samuel,זה,prde,,,,,this
2_Samuel,שׁלח,verb,piel,perf,,VP,send
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,הלך,verb,qal,wayq,,VP,walk
2_Samuel,הלך,verb,qal,infa,,AdvP,walk
2_Samuel,ידע,verb,qal,perf,ZQt0,VP,know
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,בן,subs,,,,,son
2_Samuel,נר,nmpr,,,,,Ner
2_Samuel,כי,conj,,,xQt0,CP,that
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,פתה,verb,piel,infc,,,seduce
2_Samuel,בוא,verb,qal,perf,xQt0,VP,come
2_Samuel,ו,conj,,,InfC,CP,and
2_Samuel,ל,prep,,,,VP,to
2_Samuel,ידע,verb,qal,infc,,,know
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,מוצא,subs,,,,,issue
2_Samuel,ו,conj,,,,,and
2_Samuel,את,prep,,,,,<object marker>
2_Samuel,מובא,subs,,,,,coming
2_Samuel,ו,conj,,,InfC,CP,and
2_Samuel,ל,prep,,,,VP,to
2_Samuel,ידע,verb,qal,infc,,,know
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,כל,subs,,,,,whole
2_Samuel,אשׁר,conj,,,Ptcp,CP,<relative>
2_Samuel,אתה,prps,,,,PPrP,you
2_Samuel,עשׂה,verb,qal,ptca,,VP,make
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,יצא,verb,qal,wayq,,VP,go out
2_Samuel,יואב,nmpr,,,,PrNP,Joab
2_Samuel,מן,prep,,,,PP,from
2_Samuel,עם,prep,,,,,with
2_Samuel,דוד,nmpr,,,,,David
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,שׁלח,verb,qal,wayq,,VP,send
2_Samuel,מלאך,subs,,,,NP,messenger
2_Samuel,אחר,subs,,,,PP,after
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,שׁוב,verb,hif,wayq,,VP,return
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,מן,prep,,,,PP,from
2_Samuel,בור,subs,,,,,cistern
2_Samuel,ה,art,,,,,the
2_Samuel,סרה,nmpr,,,,,Sirah
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,דוד,nmpr,,,,PrNP,David
2_Samuel,לא,nega,,,,NegP,not
2_Samuel,ידע,verb,qal,perf,,VP,know
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,שׁוב,verb,qal,wayq,,VP,return
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,חברון,nmpr,,,,PrNP,Hebron
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,נטה,verb,hif,wayq,,VP,extend
2_Samuel,יואב,nmpr,,,,PrNP,Joab
2_Samuel,אל,prep,,,,PP,to
2_Samuel,תוך,subs,,,,,midst
2_Samuel,ה,art,,,,,the
2_Samuel,שׁער,subs,,,,,gate
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,דבר,verb,piel,infc,,,speak
2_Samuel,את,prep,,,,PP,together with
2_Samuel,ב,prep,,,,PP,in
2_Samuel,ה,art,,,,,the
2_Samuel,שׁלי,subs,,,,,quiet
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,נכה,verb,hif,wayq,,VP,strike
2_Samuel,שׁם,advb,,,,AdvP,there
2_Samuel,ה,art,,,,NP,the
2_Samuel,חמשׁ,subs,,,,,belly
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,מות,verb,qal,wayq,,VP,die
2_Samuel,ב,prep,,,,PP,in
2_Samuel,דם,subs,,,,,blood
2_Samuel,עשׂהאל,nmpr,,,,,Asahel
2_Samuel,אח,subs,,,,,brother
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,שׁמע,verb,qal,wayq,,VP,hear
2_Samuel,דוד,nmpr,,,,PrNP,David
2_Samuel,מן,prep,,,,PP,from
2_Samuel,אחר,subs,,,,,after
2_Samuel,כן,advb,,,,,thus
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,אמר,verb,qal,wayq,,VP,say
2_Samuel,נקי,adjv,,,AjCl,AdjP,innocent
2_Samuel,אנכי,prps,,,,PPrP,i
2_Samuel,ו,conj,,,,,and
2_Samuel,ממלכת,subs,,,,,kingdom
2_Samuel,מן,prep,,,,PP,from
2_Samuel,עם,prep,,,,,with
2_Samuel,יהוה,nmpr,,,,,YHWH
2_Samuel,עד,prep,,,,PP,unto
2_Samuel,עולם,subs,,,,,eternity
2_Samuel,מן,prep,,,,PP,from
2_Samuel,דם,subs,,,,,blood
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,בן,subs,,,,,son
2_Samuel,נר,nmpr,,,,,Ner
2_Samuel,חול,verb,qal,impf,ZYq0,VP,dance
2_Samuel,על,prep,,,,PP,upon
2_Samuel,ראשׁ,subs,,,,,head
2_Samuel,יואב,nmpr,,,,,Joab
2_Samuel,ו,conj,,,,,and
2_Samuel,אל,prep,,,,,to
2_Samuel,כל,subs,,,,,whole
2_Samuel,בית,subs,,,,,house
2_Samuel,אב,subs,,,,,father
2_Samuel,ו,conj,,,WxYX,CP,and
2_Samuel,אל,nega,,,,NegP,not
2_Samuel,כרת,verb,nif,impf,,VP,cut
2_Samuel,מן,prep,,,,PP,from
2_Samuel,בית,subs,,,,,house
2_Samuel,יואב,nmpr,,,,,Joab
2_Samuel,זוב,verb,qal,ptca,,NP,flow
2_Samuel,ו,conj,,,,,and
2_Samuel,צרע,verb,pual,ptcp,,,have skin-disease
2_Samuel,ו,conj,,,Ptcp,CP,and
2_Samuel,חזק,verb,hif,ptca,,VP,be strong
2_Samuel,ב,prep,,,,PP,in
2_Samuel,ה,art,,,,,the
2_Samuel,פלך,subs,,,,,whirl of spindle
2_Samuel,ו,conj,,,Ptcp,CP,and
2_Samuel,נפל,verb,qal,ptca,,VP,fall
2_Samuel,ב,prep,,,,PP,in
2_Samuel,ה,art,,,,,the
2_Samuel,חרב,subs,,,,,dagger
2_Samuel,ו,conj,,,WxYX,NP,and
2_Samuel,חסר,adjv,,,,,lacking
2_Samuel,לחם,subs,,,,,bread
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,יואב,nmpr,,,,PrNP,Joab
2_Samuel,ו,conj,,,,,and
2_Samuel,אבישׁי,nmpr,,,,,Abishai
2_Samuel,אח,subs,,,,,brother
2_Samuel,הרג,verb,qal,perf,,VP,kill
2_Samuel,ל,prep,,,,PP,to
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,על,prep,,,xQt0,CP,upon
2_Samuel,אשׁר,conj,,,,,<relative>
2_Samuel,מות,verb,hif,perf,,VP,die
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,עשׂהאל,nmpr,,,,,Asahel
2_Samuel,אח,subs,,,,,brother
2_Samuel,ב,prep,,,,PP,in
2_Samuel,גבעון,nmpr,,,,,Gibeon
2_Samuel,ב,prep,,,,PP,in
2_Samuel,ה,art,,,,,the
2_Samuel,מלחמה,subs,,,,,war
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,אמר,verb,qal,wayq,,VP,say
2_Samuel,דוד,nmpr,,,,PrNP,David
2_Samuel,אל,prep,,,,PP,to
2_Samuel,יואב,nmpr,,,,,Joab
2_Samuel,ו,conj,,,,,and
2_Samuel,אל,prep,,,,,to
2_Samuel,כל,subs,,,,,whole
2_Samuel,ה,art,,,,,the
2_Samuel,עם,subs,,,,,people
2_Samuel,אשׁר,conj,,,NmCl,CP,<relative>
2_Samuel,את,prep,,,,PP,together with
2_Samuel,קרע,verb,qal,impv,ZIm0,VP,tear
2_Samuel,בגד,subs,,,,NP,garment
2_Samuel,ו,conj,,,WIm0,CP,and
2_Samuel,חגר,verb,qal,impv,,VP,gird
2_Samuel,שׂק,subs,,,,NP,sack
2_Samuel,ו,conj,,,WIm0,CP,and
2_Samuel,ספד,verb,qal,impv,,VP,lament
2_Samuel,ל,prep,,,,PP,to
2_Samuel,פנה,subs,,,,,face
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,ו,conj,,,Ptcp,CP,and
2_Samuel,ה,art,,,,NP,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,דוד,nmpr,,,,,David
2_Samuel,הלך,verb,qal,ptca,,VP,walk
2_Samuel,אחר,subs,,,,PP,after
2_Samuel,ה,art,,,,,the
2_Samuel,מטה,subs,,,,,couch
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,קבר,verb,qal,wayq,,VP,bury
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,ב,prep,,,,PP,in
2_Samuel,חברון,nmpr,,,,,Hebron
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,נשׂא,verb,qal,wayq,,VP,lift
2_Samuel,ה,art,,,,NP,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,קול,subs,,,,,sound
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,בכה,verb,qal,wayq,,VP,weep
2_Samuel,אל,prep,,,,PP,to
2_Samuel,קבר,subs,,,,,grave
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,בכה,verb,qal,wayq,,VP,weep
2_Samuel,כל,subs,,,,NP,whole
2_Samuel,ה,art,,,,,the
2_Samuel,עם,subs,,,,,people
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,קין,verb,piel,wayq,,VP,chant elegy
2_Samuel,ה,art,,,,NP,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,אל,prep,,,,PP,to
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,אמר,verb,qal,wayq,,VP,say
2_Samuel,ה,inrg,,,xYqX,InrP,<interrogative>
2_Samuel,כ,prep,,,,PP,as
2_Samuel,מות,subs,,,,,death
2_Samuel,נבל,adjv,,,,,stupid
2_Samuel,מות,verb,qal,impf,,VP,die
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,יד,subs,,,Ptcp,NP,hand
2_Samuel,לא,nega,,,,NegP,not
2_Samuel,אסר,verb,qal,ptcp,,VP,bind
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,רגל,subs,,,,NP,foot
2_Samuel,לא,nega,,,,NegP,not
2_Samuel,ל,prep,,,,PP,to
2_Samuel,נחשׁת,subs,,,,,bronze
2_Samuel,נגשׁ,verb,hof,perf,,VP,approach
2_Samuel,כ,prep,,,InfC,VP,as
2_Samuel,נפל,verb,qal,infc,,,fall
2_Samuel,ל,prep,,,,PP,to
2_Samuel,פנה,subs,,,,,face
2_Samuel,בן,subs,,,,,son
2_Samuel,עולה,subs,,,,,wickedness
2_Samuel,נפל,verb,qal,perf,xQt0,VP,fall
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,יסף,verb,hif,wayq,,VP,add
2_Samuel,כל,subs,,,,NP,whole
2_Samuel,ה,art,,,,,the
2_Samuel,עם,subs,,,,,people
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,בכה,verb,qal,infc,,,weep
2_Samuel,על,prep,,,,PP,upon
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,בוא,verb,qal,wayq,,VP,come
2_Samuel,כל,subs,,,,NP,whole
2_Samuel,ה,art,,,,,the
2_Samuel,עם,subs,,,,,people
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,ברה,verb,hif,infc,,,eat
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,דוד,nmpr,,,,,David
2_Samuel,לחם,subs,,,,NP,bread
2_Samuel,ב,prep,,,,PP,in
2_Samuel,עוד,subs,,,,,duration
2_Samuel,ה,art,,,,,the
2_Samuel,יום,subs,,,,,day
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,שׁבע,verb,nif,wayq,,VP,swear
2_Samuel,דוד,nmpr,,,,PrNP,David
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,אמר,verb,qal,infc,,,say
2_Samuel,כה,advb,,,xYqX,AdvP,thus
2_Samuel,עשׂה,verb,qal,impf,,VP,make
2_Samuel,ל,prep,,,,PP,to
2_Samuel,אלהים,subs,,,,NP,god(s)
2_Samuel,ו,conj,,,WxY0,CP,and
2_Samuel,כה,advb,,,,AdvP,thus
2_Samuel,יסף,verb,hif,impf,,VP,add
2_Samuel,כי,conj,,,xYq0,CP,that
2_Samuel,אם,conj,,,,,if
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,פנה,subs,,,,,face
2_Samuel,בוא,verb,qal,infc,,,come
2_Samuel,ה,art,,,,NP,the
2_Samuel,שׁמשׁ,subs,,,,,sun
2_Samuel,טעם,verb,qal,impf,xYq0,VP,taste
2_Samuel,לחם,subs,,,,NP,bread
2_Samuel,או,conj,,,,,or
2_Samuel,כל,subs,,,,,whole
2_Samuel,מאומה,subs,,,,,something
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,כל,subs,,,,NP,whole
2_Samuel,ה,art,,,,,the
2_Samuel,עם,subs,,,,,people
2_Samuel,נכר,verb,hif,perf,,VP,recognise
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,יטב,verb,qal,wayq,,VP,be good
2_Samuel,ב,prep,,,,PP,in
2_Samuel,עין,subs,,,,,eye
2_Samuel,כ,prep,,,AjCl,PP,as
2_Samuel,כל,subs,,,,,whole
2_Samuel,אשׁר,conj,,,xQtX,CP,<relative>
2_Samuel,עשׂה,verb,qal,perf,,VP,make
2_Samuel,ה,art,,,,NP,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,ב,prep,,,AjCl,PP,in
2_Samuel,עין,subs,,,,,eye
2_Samuel,כל,subs,,,,,whole
2_Samuel,ה,art,,,,,the
2_Samuel,עם,subs,,,,,people
2_Samuel,טוב,adjv,,,,AdjP,good
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,ידע,verb,qal,wayq,,VP,know
2_Samuel,כל,subs,,,,NP,whole
2_Samuel,ה,art,,,,,the
2_Samuel,עם,subs,,,,,people
2_Samuel,ו,conj,,,,,and
2_Samuel,כל,subs,,,,,whole
2_Samuel,ישׂראל,nmpr,,,,,Israel
2_Samuel,ב,prep,,,,PP,in
2_Samuel,ה,art,,,,,the
2_Samuel,יום,subs,,,,,day
2_Samuel,ה,art,,,,,the
2_Samuel,הוא,prps,,,,,he
2_Samuel,כי,conj,,,xQt0,CP,that
2_Samuel,לא,nega,,,,NegP,not
2_Samuel,היה,verb,qal,perf,,VP,be
2_Samuel,מן,prep,,,,PP,from
2_Samuel,ה,art,,,,,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,ל,prep,,,InfC,VP,to
2_Samuel,מות,verb,hif,infc,,,die
2_Samuel,את,prep,,,,PP,<object marker>
2_Samuel,אבנר,nmpr,,,,,Abner
2_Samuel,בן,subs,,,,,son
2_Samuel,נר,nmpr,,,,,Ner
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,אמר,verb,qal,wayq,,VP,say
2_Samuel,ה,art,,,,NP,the
2_Samuel,מלך,subs,,,,,king
2_Samuel,אל,prep,,,,PP,to
2_Samuel,עבד,subs,,,,,servant
2_Samuel,ה,inrg,,,xYq0,InrP,<interrogative>
2_Samuel,לא,nega,,,,NegP,not
2_Samuel,ידע,verb,qal,impf,,VP,know
2_Samuel,כי,conj,,,XQtl,CP,that
2_Samuel,שׂר,subs,,,,NP,chief
2_Samuel,ו,conj,,,,,and
2_Samuel,גדול,adjv,,,,,great
2_Samuel,נפל,verb,qal,perf,,VP,fall
2_Samuel,ה,art,,,,NP,the
2_Samuel,יום,subs,,,,,day
2_Samuel,ה,art,,,,,the
2_Samuel,זה,prde,,,,,this
2_Samuel,ב,prep,,,,PP,in
2_Samuel,ישׂראל,nmpr,,,,,Israel
2_Samuel,ו,conj,,,AjCl,CP,and
2_Samuel,אנכי,prps,,,,PPrP,i
2_Samuel,ה,art,,,,NP,the
2_Samuel,יום,subs,,,,,day
2_Samuel,רך,adjv,,,,AdjP,tender
2_Samuel,ו,conj,,,Ptcp,CP,and
2_Samuel,משׁח,verb,qal,ptcp,,VP,smear
2_Samuel,מלך,subs,,,,NP,king
2_Samuel,ו,conj,,,AjCl,CP,and
2_Samuel,ה,art,,,,NP,the
2_Samuel,אישׁ,subs,,,,,man
2_Samuel,ה,art,,,,,the
2_Samuel,אלה,prde,,,,,these
2_Samuel,בן,subs,,,,,son
2_Samuel,צרויה,nmpr,,,,,Zeruiah
2_Samuel,קשׁה,adjv,,,,AdjP,hard
2_Samuel,מן,prep,,,,PP,from
2_Samuel,שׁלם,verb,piel,impf,ZYqX,VP,be complete
2_Samuel,יהוה,nmpr,,,,PrNP,YHWH
2_Samuel,ל,prep,,,,PP,to
2_Samuel,עשׂה,verb,qal,ptca,,,make
2_Samuel,ה,art,,,,,the
2_Samuel,רעה,subs,,,,,evil
2_Samuel,כ,prep,,,,PP,as
2_Samuel,רעה,subs,,,,,evil
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,שׁמע,verb,qal,wayq,,VP,hear
2_Samuel,בן,subs,,,,NP,son
2_Samuel,שׁאול,nmpr,,,,,Saul
2_Samuel,כי,conj,,,xQtX,CP,that
2_Samuel,מות,verb,qal,perf,,VP,die
2_Samuel,אבנר,nmpr,,,,PrNP,Abner
2_Samuel,ב,prep,,,,PP,in
2_Samuel,חברון,nmpr,,,,,Hebron
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,רפה,verb,qal,wayq,,VP,be slack
2_Samuel,יד,subs,,,,NP,hand
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,כל,subs,,,,NP,whole
2_Samuel,ישׂראל,nmpr,,,,,Israel
2_Samuel,בהל,verb,nif,perf,,VP,disturb
2_Samuel,ו,conj,,,WXQt,CP,and
2_Samuel,שׁנים,subs,,,,NP,two
2_Samuel,אישׁ,subs,,,,,man
2_Samuel,שׂר,subs,,,,,chief
2_Samuel,גדוד,subs,,,,,band
2_Samuel,היה,verb,qal,perf,,VP,be
2_Samuel,בן,subs,,,,NP,son
2_Samuel,שׁאול,nmpr,,,,,Saul
2_Samuel,שׁם,subs,,,NmCl,NP,name
2_Samuel,ה,art,,,,,the
2_Samuel,אחד,subs,,,,,one
2_Samuel,בענה,nmpr,,,,PrNP,Baanah
2_Samuel,ו,conj,,,NmCl,CP,and
2_Samuel,שׁם,subs,,,,NP,name
2_Samuel,ה,art,,,,,the
2_Samuel,שׁני,adjv,,,,,second
2_Samuel,רכב,nmpr,,,,PrNP,Recab
2_Samuel,בן,subs,,,NmCl,NP,son
2_Samuel,רמון,nmpr,,,,,Rimmon
2_Samuel,ה,art,,,,,the
2_Samuel,בארתי,adjv,,,,,Beerothite
2_Samuel,מן,prep,,,,,from
2_Samuel,בן,subs,,,,,son
2_Samuel,בנימן,nmpr,,,,,Benjamin
2_Samuel,כי,conj,,,XYqt,CP,that
2_Samuel,גם,advb,,,,PrNP,even
2_Samuel,בארות,nmpr,,,,,Beeroth
2_Samuel,חשׁב,verb,nif,impf,,VP,account
2_Samuel,על,prep,,,,PP,upon
2_Samuel,בנימן,nmpr,,,,,Benjamin
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,ברח,verb,qal,wayq,,VP,run away
2_Samuel,ה,art,,,,NP,the
2_Samuel,בארתי,adjv,,,,,Beerothite
2_Samuel,גתים,nmpr,,,,AdvP,Gittaim
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,היה,verb,qal,wayq,,VP,be
2_Samuel,שׁם,advb,,,,AdvP,there
2_Samuel,גור,verb,qal,ptca,,VP,dwell
2_Samuel,עד,prep,,,,PP,unto
2_Samuel,ה,art,,,,,the
2_Samuel,יום,subs,,,,,day
2_Samuel,ה,art,,,,,the
2_Samuel,זה,prde,,,,,this
2_Samuel,ו,conj,,,NmCl,CP,and
2_Samuel,ל,prep,,,,PP,to
2_Samuel,יהונתן,nmpr,,,,,Jehonathan
2_Samuel,בן,subs,,,,,son
2_Samuel,שׁאול,nmpr,,,,,Saul
2_Samuel,בן,subs,,,,NP,son
2_Samuel,נכה,adjv,,,,,smitten
2_Samuel,רגל,subs,,,,,foot
2_Samuel,בן,subs,,,xQt0,NP,son
2_Samuel,חמשׁ,subs,,,,,five
2_Samuel,שׁנה,subs,,,,,year
2_Samuel,היה,verb,qal,perf,,VP,be
2_Samuel,ב,prep,,,InfC,VP,in
2_Samuel,בוא,verb,qal,infc,,,come
2_Samuel,שׁמועה,subs,,,,NP,report
2_Samuel,שׁאול,nmpr,,,,,Saul
2_Samuel,ו,conj,,,,,and
2_Samuel,יהונתן,nmpr,,,,,Jehonathan
2_Samuel,מן,prep,,,,PP,from
2_Samuel,יזרעאל,nmpr,,,,,<town>
2_Samuel,ו,conj,,,WayX,CP,and
2_Samuel,נשׂא,verb,qal,wayq,,VP,lift
2_Samuel,אמן,verb,qal,ptca,,NP,be firm
2_Samuel,ו,conj,,,Way0,CP,and
2_Samuel,נוס,verb,qal,wayq,,VP,flee
