book,lex,sp,vs,vt,ctyp,cnode,ptyp,gloss,speaker,ttype,clausespeaker,clausettype
Esther5:1,בית,subs,,,,,,house,author,description,,
Esther5:1,ה,art,,,,,,the,author,description,,
Esther5:1,מלך,subs,,,,,,king,author,description,,
Esther5:1,ה,art,,,,,,the,author,description,,
Esther5:1,פנימי,adjv,,,,,,inner,author,description,,
Esther5:1,נכח,subs,,,,,,straightness,author,description,,
Esther5:1,בית,subs,,,,,,house,author,description,,
Esther5:1,ה,art,,,,,,the,author,description,,
Esther5:1,מלך,subs,,,,,,king,author,description,,
Esther5:1,ו,conj,,,Ptcp,505605,CP,and,author,description,author,description
Esther5:1,ה,art,,,,,NP,the,author,description,,
Esther5:1,מלך,subs,,,,,,king,author,description,,
Esther5:1,ישׁב,verb,qal,ptca,,,VP,sit,author,description,,
Esther5:1,על,prep,,,,,PP,upon,author,description,,
Esther5:1,כסא,subs,,,,,,seat,author,description,,
Esther5:1,מלכות,subs,,,,,,kingship,author,description,,
Esther5:1,ב,prep,,,,,PP,in,author,description,,
Esther5:1,בית,subs,,,,,,house,author,description,,
Esther5:1,ה,art,,,,,,the,author,description,,
Esther5:1,מלכות,subs,,,,,,kingship,author,description,,
Esther5:1,נכח,subs,,,,,,straightness,author,description,,
Esther5:1,פתח,subs,,,,,,opening,author,description,,
Esther5:1,ה,art,,,,,,the,author,description,,
Esther5:1,בית,subs,,,,,,house,author,description,,
Esther5:2,ו,conj,,,Way0,505606,CP,and,author,description,author,description
Esther5:2,היה,verb,qal,wayq,,,VP,be,author,description,,
Esther5:2,כ,prep,,,InfC,505607,VP,as,author,description,author,description
Esther5:2,ראה,verb,qal,infc,,,,see,author,description,,
Esther5:2,ה,art,,,,,NP,the,author,description,,
Esther5:2,מלך,subs,,,,,,king,author,description,,
Esther5:2,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:2,אסתר,nmpr,,,,,,Esther,author,description,,
Esther5:2,ה,art,,,,,,the,author,description,,
Esther5:2,מלכה,subs,,,,,,queen,author,description,,
Esther5:2,עמד,verb,qal,ptca,Ptcp,505608,VP,stand,author,description,author,description
Esther5:2,ב,prep,,,,,PP,in,author,description,,
Esther5:2,ה,art,,,,,,the,author,description,,
Esther5:2,חצר,subs,,,,,,court,author,description,,
Esther5:2,נשׂא,verb,qal,perf,ZQt0,505609,VP,lift,author,description,author,description
Esther5:2,חן,subs,,,,,NP,grace,author,description,,
Esther5:2,ב,prep,,,,,PP,in,author,description,,
Esther5:2,עין,subs,,,,,,eye,author,description,,
Esther5:2,ו,conj,,,WayX,505610,CP,and,author,description,author,description
Esther5:2,ישׁט,verb,hif,wayq,,,VP,hold,author,description,,
Esther5:2,ה,art,,,,,NP,the,author,description,,
Esther5:2,מלך,subs,,,,,,king,author,description,,
Esther5:2,ל,prep,,,,,PP,to,author,description,,
Esther5:2,אסתר,nmpr,,,,,,Esther,author,description,,
Esther5:2,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:2,שׁרביט,subs,,,,,,staff,author,description,,
Esther5:2,ה,art,,,,,,the,author,description,,
Esther5:2,זהב,subs,,,,,,gold,author,description,,
Esther5:2,אשׁר,conj,,,NmCl,505611,CP,<relative>,author,description,author,description
Esther5:2,ב,prep,,,,,PP,in,author,description,,
Esther5:2,יד,subs,,,,,,hand,author,description,,
Esther5:2,ו,conj,,,WayX,505612,CP,and,author,description,author,description
Esther5:2,קרב,verb,qal,wayq,,,VP,approach,author,description,,
Esther5:2,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther5:2,ו,conj,,,Way0,505613,CP,and,author,description,author,description
Esther5:2,נגע,verb,qal,wayq,,,VP,touch,author,description,,
Esther5:2,ב,prep,,,,,PP,in,author,description,,
Esther5:2,ראשׁ,subs,,,,,,head,author,description,,
Esther5:2,ה,art,,,,,,the,author,description,,
Esther5:2,שׁרביט,subs,,,,,,staff,author,description,,
Esther5:3,ו,conj,,,WayX,505614,CP,and,author,description,author,description
Esther5:3,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther5:3,ל,prep,,,,,PP,to,author,description,,
Esther5:3,ה,art,,,,,NP,the,author,description,,
Esther5:3,מלך,subs,,,,,,king,author,description,,
Esther5:4,ו,conj,,,WayX,505620,CP,and,author,description,author,description
Esther5:4,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther5:4,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther5:5,ו,conj,,,WayX,505624,CP,and,author,description,author,description
Esther5:5,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther5:5,ה,art,,,,,NP,the,author,description,,
Esther5:5,מלך,subs,,,,,,king,author,description,,
Esther5:5,מהר,verb,piel,impv,ZIm0,505625,VP,hasten,author,description,author,description
Esther5:5,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:5,המן,nmpr,,,,,,Haman,author,description,,
Esther5:5,ל,prep,,,InfC,505626,VP,to,author,description,author,description
Esther5:5,עשׂה,verb,qal,infc,,,,make,author,description,,
Esther5:5,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:5,דבר,subs,,,,,,word,author,description,,
Esther5:5,אסתר,nmpr,,,,,,Esther,author,description,,
Esther5:5,ו,conj,,,WayX,505627,CP,and,author,description,author,description
Esther5:5,בוא,verb,qal,wayq,,,VP,come,author,description,,
Esther5:5,ה,art,,,,,NP,the,author,description,,
Esther5:5,מלך,subs,,,,,,king,author,description,,
Esther5:5,ו,conj,,,,,,and,author,description,,
Esther5:5,המן,nmpr,,,,,,Haman,author,description,,
Esther5:5,אל,prep,,,,,PP,to,author,description,,
Esther5:5,ה,art,,,,,,the,author,description,,
Esther5:5,משׁתה,subs,,,,,,drinking,author,description,,
Esther5:5,אשׁר,conj,,,xQtX,505628,CP,<relative>,author,description,author,description
Esther5:5,עשׂה,verb,qal,perf,,,VP,make,author,description,,
Esther5:5,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther5:6,ו,conj,,,WayX,505629,CP,and,author,description,author,description
Esther5:6,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther5:6,ה,art,,,,,NP,the,author,description,,
Esther5:6,מלך,subs,,,,,,king,author,description,,
Esther5:6,ל,prep,,,,,PP,to,author,description,,
Esther5:6,אסתר,nmpr,,,,,,Esther,author,description,,
Esther5:6,ב,prep,,,,,PP,in,author,description,,
Esther5:6,משׁתה,subs,,,,,,drinking,author,description,,
Esther5:6,ה,art,,,,,,the,author,description,,
Esther5:6,יין,subs,,,,,,wine,author,description,,
Esther5:7,ו,conj,,,WayX,505635,CP,and,author,description,author,description
Esther5:7,ענה,verb,qal,wayq,,,VP,answer,author,description,,
Esther5:7,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther5:7,ו,conj,,,Way0,505636,CP,and,author,description,author,description
Esther5:7,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther5:9,ו,conj,,,WayX,505645,CP,and,author,description,author,description
Esther5:9,יצא,verb,qal,wayq,,,VP,go out,author,description,,
Esther5:9,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther5:9,ב,prep,,,,,PP,in,author,description,,
Esther5:9,ה,art,,,,,,the,author,description,,
Esther5:9,יום,subs,,,,,,day,author,description,,
Esther5:9,ה,art,,,,,,the,author,description,,
Esther5:9,הוא,prps,,,,,,he,author,description,,
Esther5:9,שׂמח,adjv,,,,,AdjP,joyful,author,description,,
Esther5:9,ו,conj,,,,,,and,author,description,,
Esther5:9,טוב,adjv,,,,,,good,author,description,,
Esther5:9,לב,subs,,,,,,heart,author,description,,
Esther5:9,ו,conj,,,InfC,505646,CP,and,author,description,author,description
Esther5:9,כ,prep,,,,,VP,as,author,description,,
Esther5:9,ראה,verb,qal,infc,,,,see,author,description,,
Esther5:9,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther5:9,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:9,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther5:9,ב,prep,,,,,PP,in,author,description,,
Esther5:9,שׁער,subs,,,,,,gate,author,description,,
Esther5:9,ה,art,,,,,,the,author,description,,
Esther5:9,מלך,subs,,,,,,king,author,description,,
Esther5:9,ו,conj,,,WxQ0,505647,CP,and,author,description,author,description
Esther5:9,לא,nega,,,,,NegP,not,author,description,,
Esther5:9,קום,verb,qal,perf,,,VP,arise,author,description,,
Esther5:9,ו,conj,,,WxQ0,505648,CP,and,author,description,author,description
Esther5:9,לא,nega,,,,,NegP,not,author,description,,
Esther5:9,זוע,verb,qal,perf,,,VP,tremble,author,description,,
Esther5:9,מן,prep,,,,,PP,from,author,description,,
Esther5:9,ו,conj,,,WayX,505649,CP,and,author,description,author,description
Esther5:9,מלא,verb,nif,wayq,,,VP,be full,author,description,,
Esther5:9,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther5:9,על,prep,,,,,PP,upon,author,description,,
Esther5:9,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther5:9,חמה,subs,,,,,NP,heat,author,description,,
Esther5:10,ו,conj,,,WayX,505650,CP,and,author,description,author,description
Esther5:10,אפק,verb,hit,wayq,,,VP,be strong,author,description,,
Esther5:10,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther5:10,ו,conj,,,Way0,505651,CP,and,author,description,author,description
Esther5:10,בוא,verb,qal,wayq,,,VP,come,author,description,,
Esther5:10,אל,prep,,,,,PP,to,author,description,,
Esther5:10,בית,subs,,,,,,house,author,description,,
Esther5:10,ו,conj,,,Way0,505652,CP,and,author,description,author,description
Esther5:10,שׁלח,verb,qal,wayq,,,VP,send,author,description,,
Esther5:10,ו,conj,,,Way0,505653,CP,and,author,description,author,description
Esther5:10,בוא,verb,hif,wayq,,,VP,come,author,description,,
Esther5:10,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:10,אהב,verb,qal,ptca,,,,love,author,description,,
Esther5:10,ו,conj,,,,,,and,author,description,,
Esther5:10,את,prep,,,,,,<object marker>,author,description,,
Esther5:10,זרשׁ,nmpr,,,,,,Zeresh,author,description,,
Esther5:10,אשׁה,subs,,,,,,woman,author,description,,
Esther5:11,ו,conj,,,WayX,505654,CP,and,author,description,author,description
Esther5:11,ספר,verb,piel,wayq,,,VP,count,author,description,,
Esther5:11,ל,prep,,,,,PP,to,author,description,,
Esther5:11,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther5:11,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:11,כבוד,subs,,,,,,weight,author,description,,
Esther5:11,עשׁר,subs,,,,,,riches,author,description,,
Esther5:11,ו,conj,,,,,,and,author,description,,
Esther5:11,רב,subs,,,,,,multitude,author,description,,
Esther5:11,בן,subs,,,,,,son,author,description,,
Esther5:11,ו,conj,,,,,,and,author,description,,
Esther5:11,את,prep,,,,,,<object marker>,author,description,,
Esther5:11,כל,subs,,,,,,whole,author,description,,
Esther5:11,אשׁר,conj,,,xQtX,505655,CP,<relative>,author,description,author,description
Esther5:11,גדל,verb,piel,perf,,,VP,be strong,author,description,,
Esther5:11,ה,art,,,,,NP,the,author,description,,
Esther5:11,מלך,subs,,,,,,king,author,description,,
Esther5:11,ו,conj,,,WxQ0,505656,CP,and,author,description,author,description
Esther5:11,את,prep,,,,,CP,<object marker>,author,description,,
Esther5:11,אשׁר,conj,,,,,,<relative>,author,description,,
Esther5:11,נשׂא,verb,piel,perf,,,VP,lift,author,description,,
Esther5:11,על,prep,,,,,PP,upon,author,description,,
Esther5:11,ה,art,,,,,,the,author,description,,
Esther5:11,שׂר,subs,,,,,,chief,author,description,,
Esther5:11,ו,conj,,,,,,and,author,description,,
Esther5:11,עבד,subs,,,,,,servant,author,description,,
Esther5:11,ה,art,,,,,,the,author,description,,
Esther5:11,מלך,subs,,,,,,king,author,description,,
Esther5:12,ו,conj,,,WayX,505657,CP,and,author,description,author,description
Esther5:12,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther5:12,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther5:13,ו,conj,,,CPen,505662,CP,and,author,description,author,description
Esther5:13,כל,subs,,,,,NP,whole,author,description,,
Esther5:13,זה,prde,,,,,,this,author,description,,
Esther5:13,אין,subs,,,Ptcp,505663,NegP,<NEG>,author,description,author,description
Esther5:13,שׁוה,verb,qal,ptca,,,VP,be like,author,description,,
Esther5:13,ל,prep,,,,,PP,to,author,description,,
Esther5:13,ב,prep,,,,,PP,in,author,description,,
Esther5:13,כל,subs,,,,,,whole,author,description,,
Esther5:13,עת,subs,,,,,,time,author,description,,
Esther5:13,אשׁר,conj,,,Ptcp,505664,CP,<relative>,author,description,author,description
Esther5:13,אני,prps,,,,,PPrP,i,author,description,,
Esther5:13,ראה,verb,qal,ptca,,,VP,see,author,description,,
Esther5:13,את,prep,,,,,PP,<object marker>,author,description,,
Esther5:13,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther5:13,ה,art,,,,,,the,author,description,,
Esther5:13,יהודי,adjv,,,,,,Jewish,author,description,,
Esther5:13,ישׁב,verb,qal,ptca,Ptcp,505665,VP,sit,author,description,author,description
Esther5:13,ב,prep,,,,,PP,in,author,description,,
Esther5:13,שׁער,subs,,,,,,gate,author,description,,
Esther5:13,ה,art,,,,,,the,author,description,,
Esther5:13,מלך,subs,,,,,,king,author,description,,
Esther5:14,ו,conj,,,WayX,505666,CP,and,author,description,author,description
Esther5:14,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther5:14,ל,prep,,,,,PP,to,author,description,,
Esther5:14,זרשׁ,nmpr,,,,,PrNP,Zeresh,author,description,,
Esther5:14,אשׁה,subs,,,,,,woman,author,description,,
Esther5:14,ו,conj,,,,,,and,author,description,,
Esther5:14,כל,subs,,,,,,whole,author,description,,
Esther5:14,אהב,verb,qal,ptca,,,,love,author,description,,
Esther5:14,ו,conj,,,WayX,505671,CP,and,author,description,author,description
Esther5:14,יטב,verb,qal,wayq,,,VP,be good,author,description,,
Esther5:14,ה,art,,,,,NP,the,author,description,,
Esther5:14,דבר,subs,,,,,,word,author,description,,
Esther5:14,ל,prep,,,,,PP,to,author,description,,
Esther5:14,פנה,subs,,,,,,face,author,description,,
Esther5:14,המן,nmpr,,,,,,Haman,author,description,,
Esther5:14,ו,conj,,,Way0,505672,CP,and,author,description,author,description
Esther5:14,עשׂה,verb,qal,wayq,,,VP,make,author,description,,
Esther5:14,ה,art,,,,,NP,the,author,description,,
Esther5:14,עץ,subs,,,,,,tree,author,description,,
Esther6:1,ב,prep,,,xQtX,505673,PP,in,author,description,author,description
Esther6:1,ה,art,,,,,,the,author,description,,
Esther6:1,לילה,subs,,,,,,night,author,description,,
Esther6:1,ה,art,,,,,,the,author,description,,
Esther6:1,הוא,prps,,,,,,he,author,description,,
Esther6:1,נדד,verb,qal,perf,,,VP,flee,author,description,,
Esther6:1,שׁנה,subs,,,,,NP,sleep,author,description,,
Esther6:1,ה,art,,,,,,the,author,description,,
Esther6:1,מלך,subs,,,,,,king,author,description,,
Esther6:1,ו,conj,,,Way0,505674,CP,and,author,description,author,description
Esther6:1,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:1,ל,prep,,,InfC,505675,VP,to,author,description,author,description
Esther6:1,בוא,verb,hif,infc,,,,come,author,description,,
Esther6:1,את,prep,,,,,PP,<object marker>,author,description,,
Esther6:1,ספר,subs,,,,,,letter,author,description,,
Esther6:1,ה,art,,,,,,the,author,description,,
Esther6:1,זכרון,subs,,,,,,remembrance,author,description,,
Esther6:1,דבר,subs,,,,,,word,author,description,,
Esther6:1,ה,art,,,,,,the,author,description,,
Esther6:1,יום,subs,,,,,,day,author,description,,
Esther6:1,ו,conj,,,Way0,505676,CP,and,author,description,author,description
Esther6:1,היה,verb,qal,wayq,,,VP,be,author,description,,
Esther6:1,קרא,verb,nif,ptca,,,VP,call,author,description,,
Esther6:1,ל,prep,,,,,PP,to,author,description,,
Esther6:1,פנה,subs,,,,,,face,author,description,,
Esther6:1,ה,art,,,,,,the,author,description,,
Esther6:1,מלך,subs,,,,,,king,author,description,,
Esther6:3,ו,conj,,,WayX,505681,CP,and,author,description,author,description
Esther6:3,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:3,ה,art,,,,,NP,the,author,description,,
Esther6:3,מלך,subs,,,,,,king,author,description,,
Esther6:3,ו,conj,,,WayX,505683,CP,and,author,description,author,description
Esther6:3,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:3,נער,subs,,,,,NP,boy,author,description,,
Esther6:3,ה,art,,,,,,the,author,description,,
Esther6:3,מלך,subs,,,,,,king,author,description,,
Esther6:3,שׁרת,verb,piel,ptca,,,,serve,author,description,,
Esther6:4,ו,conj,,,WayX,505685,CP,and,author,description,author,description
Esther6:4,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:4,ה,art,,,,,NP,the,author,description,,
Esther6:4,מלך,subs,,,,,,king,author,description,,
Esther6:4,ו,conj,,,WXQt,505687,CP,and,author,description,author,description
Esther6:4,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther6:4,בוא,verb,qal,perf,,,VP,come,author,description,,
Esther6:4,ל,prep,,,,,PP,to,author,description,,
Esther6:4,חצר,subs,,,,,,court,author,description,,
Esther6:4,בית,subs,,,,,,house,author,description,,
Esther6:4,ה,art,,,,,,the,author,description,,
Esther6:4,מלך,subs,,,,,,king,author,description,,
Esther6:4,ה,art,,,,,,the,author,description,,
Esther6:4,חיצון,adjv,,,,,,external,author,description,,
Esther6:4,ל,prep,,,InfC,505688,VP,to,author,description,author,description
Esther6:4,אמר,verb,qal,infc,,,,say,author,description,,
Esther6:4,ל,prep,,,,,PP,to,author,description,,
Esther6:4,ה,art,,,,,,the,author,description,,
Esther6:4,מלך,subs,,,,,,king,author,description,,
Esther6:4,ל,prep,,,InfC,505689,VP,to,author,description,author,description
Esther6:4,תלה,verb,qal,infc,,,,hang,author,description,,
Esther6:4,את,prep,,,,,PP,<object marker>,author,description,,
Esther6:4,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther6:4,על,prep,,,,,PP,upon,author,description,,
Esther6:4,ה,art,,,,,,the,author,description,,
Esther6:4,עץ,subs,,,,,,tree,author,description,,
Esther6:4,אשׁר,conj,,,xQt0,505690,CP,<relative>,author,description,author,description
Esther6:4,כון,verb,hif,perf,,,VP,be firm,author,description,,
Esther6:4,ל,prep,,,,,PP,to,author,description,,
Esther6:5,ו,conj,,,WayX,505691,CP,and,author,description,author,description
Esther6:5,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:5,נער,subs,,,,,NP,boy,author,description,,
Esther6:5,ה,art,,,,,,the,author,description,,
Esther6:5,מלך,subs,,,,,,king,author,description,,
Esther6:5,אל,prep,,,,,PP,to,author,description,,
Esther6:5,ו,conj,,,WayX,505693,CP,and,author,description,author,description
Esther6:5,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:5,ה,art,,,,,NP,the,author,description,,
Esther6:5,מלך,subs,,,,,,king,author,description,,
Esther6:6,ו,conj,,,WayX,505695,CP,and,author,description,author,description
Esther6:6,בוא,verb,qal,wayq,,,VP,come,author,description,,
Esther6:6,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther6:6,ו,conj,,,WayX,505696,CP,and,author,description,author,description
Esther6:6,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:6,ל,prep,,,,,PP,to,author,description,,
Esther6:6,ה,art,,,,,NP,the,author,description,,
Esther6:6,מלך,subs,,,,,,king,author,description,,
Esther6:6,ו,conj,,,WayX,505700,CP,and,author,description,author,description
Esther6:6,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:6,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther6:6,ב,prep,,,,,PP,in,author,description,,
Esther6:6,לב,subs,,,,,,heart,author,description,,
Esther6:7,ו,conj,,,WayX,505703,CP,and,author,description,author,description
Esther6:7,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:7,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther6:7,אל,prep,,,,,PP,to,author,description,,
Esther6:7,ה,art,,,,,,the,author,description,,
Esther6:7,מלך,subs,,,,,,king,author,description,,
Esther6:10,ו,conj,,,WayX,505717,CP,and,author,description,author,description
Esther6:10,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:10,ה,art,,,,,NP,the,author,description,,
Esther6:10,מלך,subs,,,,,,king,author,description,,
Esther6:10,ל,prep,,,,,PP,to,author,description,,
Esther6:10,המן,nmpr,,,,,,Haman,author,description,,
Esther6:11,ו,conj,,,WayX,505725,CP,and,author,description,author,description
Esther6:11,לקח,verb,qal,wayq,,,VP,take,author,description,,
Esther6:11,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther6:11,את,prep,,,,,PP,<object marker>,author,description,,
Esther6:11,ה,art,,,,,,the,author,description,,
Esther6:11,לבושׁ,subs,,,,,,clothing,author,description,,
Esther6:11,ו,conj,,,,,,and,author,description,,
Esther6:11,את,prep,,,,,,<object marker>,author,description,,
Esther6:11,ה,art,,,,,,the,author,description,,
Esther6:11,סוס,subs,,,,,,horse,author,description,,
Esther6:11,ו,conj,,,Way0,505726,CP,and,author,description,author,description
Esther6:11,לבשׁ,verb,hif,wayq,,,VP,clothe,author,description,,
Esther6:11,את,prep,,,,,PP,<object marker>,author,description,,
Esther6:11,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther6:11,ו,conj,,,Way0,505727,CP,and,author,description,author,description
Esther6:11,רכב,verb,hif,wayq,,,VP,ride,author,description,,
Esther6:11,ב,prep,,,,,PP,in,author,description,,
Esther6:11,רחב,subs,,,,,,open place,author,description,,
Esther6:11,ה,art,,,,,,the,author,description,,
Esther6:11,עיר,subs,,,,,,town,author,description,,
Esther6:11,ו,conj,,,Way0,505728,CP,and,author,description,author,description
Esther6:11,קרא,verb,qal,wayq,,,VP,call,author,description,,
Esther6:11,ל,prep,,,,,PP,to,author,description,,
Esther6:11,פנה,subs,,,,,,face,author,description,,
Esther6:12,ו,conj,,,WayX,505731,CP,and,author,description,author,description
Esther6:12,שׁוב,verb,qal,wayq,,,VP,return,author,description,,
Esther6:12,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther6:12,אל,prep,,,,,PP,to,author,description,,
Esther6:12,שׁער,subs,,,,,,gate,author,description,,
Esther6:12,ה,art,,,,,,the,author,description,,
Esther6:12,מלך,subs,,,,,,king,author,description,,
Esther6:12,ו,conj,,,WXQt,505732,CP,and,author,description,author,description
Esther6:12,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther6:12,דחף,verb,nif,perf,,,VP,hurry,author,description,,
Esther6:12,אל,prep,,,,,PP,to,author,description,,
Esther6:12,בית,subs,,,,,,house,author,description,,
Esther6:12,אבל,adjv,,,,,AdjP,mourning,author,description,,
Esther6:12,ו,conj,,,,,,and,author,description,,
Esther6:12,חפה,verb,qal,ptcp,,,,cover,author,description,,
Esther6:12,ראשׁ,subs,,,,,,head,author,description,,
Esther6:13,ו,conj,,,WayX,505733,CP,and,author,description,author,description
Esther6:13,ספר,verb,piel,wayq,,,VP,count,author,description,,
Esther6:13,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther6:13,ל,prep,,,,,PP,to,author,description,,
Esther6:13,זרשׁ,nmpr,,,,,,Zeresh,author,description,,
Esther6:13,אשׁה,subs,,,,,,woman,author,description,,
Esther6:13,ו,conj,,,,,,and,author,description,,
Esther6:13,ל,prep,,,,,,to,author,description,,
Esther6:13,כל,subs,,,,,,whole,author,description,,
Esther6:13,אהב,verb,qal,ptca,,,,love,author,description,,
Esther6:13,את,prep,,,,,PP,<object marker>,author,description,,
Esther6:13,כל,subs,,,,,,whole,author,description,,
Esther6:13,אשׁר,conj,,,xQt0,505734,CP,<relative>,author,description,author,description
Esther6:13,קרה,verb,qal,perf,,,VP,meet,author,description,,
Esther6:13,ו,conj,,,WayX,505735,CP,and,author,description,author,description
Esther6:13,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther6:13,ל,prep,,,,,PP,to,author,description,,
Esther6:13,חכם,adjv,,,,,NP,wise,author,description,,
Esther6:13,ו,conj,,,,,,and,author,description,,
Esther6:13,זרשׁ,nmpr,,,,,,Zeresh,author,description,,
Esther6:13,אשׁה,subs,,,,,,woman,author,description,,
Esther6:14,עוד,subs,,,Ptcp,505741,AdvP,duration,author,description,author,description
Esther6:14,דבר,verb,piel,ptca,,,VP,speak,author,description,,
Esther6:14,עם,prep,,,,,PP,with,author,description,,
Esther6:14,ו,conj,,,WXQt,505742,CP,and,author,description,author,description
Esther6:14,סריס,subs,,,,,NP,official,author,description,,
Esther6:14,ה,art,,,,,,the,author,description,,
Esther6:14,מלך,subs,,,,,,king,author,description,,
Esther6:14,נגע,verb,hif,perf,,,VP,touch,author,description,,
Esther6:14,ו,conj,,,Way0,505743,CP,and,author,description,author,description
Esther6:14,בהל,verb,hif,wayq,,,VP,disturb,author,description,,
Esther6:14,ל,prep,,,InfC,505744,VP,to,author,description,author,description
Esther6:14,בוא,verb,hif,infc,,,,come,author,description,,
Esther6:14,את,prep,,,,,PP,<object marker>,author,description,,
Esther6:14,המן,nmpr,,,,,,Haman,author,description,,
Esther6:14,אל,prep,,,,,PP,to,author,description,,
Esther6:14,ה,art,,,,,,the,author,description,,
Esther6:14,משׁתה,subs,,,,,,drinking,author,description,,
Esther6:14,אשׁר,conj,,,xQtX,505745,CP,<relative>,author,description,author,description
Esther6:14,עשׂה,verb,qal,perf,,,VP,make,author,description,,
Esther6:14,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther7:1,ו,conj,,,WayX,505746,CP,and,author,description,author,description
Esther7:1,בוא,verb,qal,wayq,,,VP,come,author,description,,
Esther7:1,ה,art,,,,,NP,the,author,description,,
Esther7:1,מלך,subs,,,,,,king,author,description,,
Esther7:1,ו,conj,,,,,,and,author,description,,
Esther7:1,המן,nmpr,,,,,,Haman,author,description,,
Esther7:1,ל,prep,,,InfC,505747,VP,to,author,description,author,description
Esther7:1,שׁתה,verb,qal,infc,,,,drink,author,description,,
Esther7:1,עם,prep,,,,,PP,with,author,description,,
Esther7:1,אסתר,nmpr,,,,,,Esther,author,description,,
Esther7:1,ה,art,,,,,,the,author,description,,
Esther7:1,מלכה,subs,,,,,,queen,author,description,,
Esther7:2,ו,conj,,,WayX,505748,CP,and,author,description,author,description
Esther7:2,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:2,ה,art,,,,,NP,the,author,description,,
Esther7:2,מלך,subs,,,,,,king,author,description,,
Esther7:2,ל,prep,,,,,PP,to,author,description,,
Esther7:2,אסתר,nmpr,,,,,,Esther,author,description,,
Esther7:2,גם,advb,,,,,PP,even,author,description,,
Esther7:2,ב,prep,,,,,,in,author,description,,
Esther7:2,ה,art,,,,,,the,author,description,,
Esther7:2,יום,subs,,,,,,day,author,description,,
Esther7:2,ה,art,,,,,,the,author,description,,
Esther7:2,שׁני,adjv,,,,,,second,author,description,,
Esther7:2,ב,prep,,,,,PP,in,author,description,,
Esther7:2,משׁתה,subs,,,,,,drinking,author,description,,
Esther7:2,ה,art,,,,,,the,author,description,,
Esther7:2,יין,subs,,,,,,wine,author,description,,
Esther7:3,ו,conj,,,WayX,505755,CP,and,author,description,author,description
Esther7:3,ענה,verb,qal,wayq,,,VP,answer,author,description,,
Esther7:3,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther7:3,ה,art,,,,,,the,author,description,,
Esther7:3,מלכה,subs,,,,,,queen,author,description,,
Esther7:3,ו,conj,,,Way0,505756,CP,and,author,description,author,description
Esther7:3,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther7:5,ו,conj,,,WayX,505769,CP,and,author,description,author,description
